RxDevice,FileId,TxDevice,StartTime,Endtime,Value
85,4376274,85,292777500443391,292777501548424,5
82,4373857,82,292730682077006,292730716801942,5
87,4377913,87,292788572244799,292788592668780,4
87,4377913,87,292788592768831,292788704439658,0
87,4377913,87,292788704539665,292788716892716,8
82,4373858,82,292762974588695,292763063332660,5
82,4373858,82,292763063433652,292763085811703,1
82,4373858,82,292763085941717,292763093235757,5
82,4373858,82,292763093335719,292763162872816,1
82,4373858,82,292763162973805,292763205722851,9
87,4377920,87,292805939883932,292805951925846,5
87,4377920,87,292805952029916,292806098336751,1
87,4377920,87,292806098436800,292806114102865,9
87,4377920,87,292806114202968,292806126352762,1
87,4377920,87,292806126453771,292806157482898,5
87,4377920,87,292806157583903,292806193823700,1
87,4377920,87,292806193923755,292806197134726,9
87,4377920,87,292806197237638,292806321020758,1
87,4377920,87,292806321121684,292806324433686,5
87,4377920,87,292806324534691,292806339899799,1
