RxDevice,FileId,TxDevice,StartTime,Endtime,Value
62,4337510,62,292766028439858,292766029039848,3
62,4337510,62,292766029141641,292766230641146,1
62,4337510,62,292766230741092,292766231341093,3
62,4337510,62,292766231441090,292766238941102,1
62,4337510,62,292766239041157,292766239641115,3
62,4337510,62,292766239741109,292766265641193,1
62,4337510,62,292766265741193,292766266441252,3
62,4337510,62,292766266541192,292766267041195,1
62,4337510,62,292766267141248,292766267741250,0
62,4337510,62,292766267841196,292766289442158,1
62,4337510,62,292766289623213,292766290042152,3
62,4337510,62,292766290142161,292766516443651,1
62,4337510,62,292766516543588,292766517043588,3
62,4337510,62,292766517145606,292766523443606,1
62,4337510,62,292766523543608,292766524143613,3
62,4337510,62,292766524243672,292766527543671,1
62,4337510,62,292766527643618,292766528143622,3
62,4337510,62,292766528243682,292766596744679,1
62,4337510,62,292766596844848,292766597444793,3
62,4337510,62,292766597544679,292766606744698,1
62,4337510,62,292766606844804,292766607344703,3
62,4337510,62,292766607444811,292766641844902,1
62,4337510,62,292766641944720,292766648644741,3
62,4337510,62,292766648744831,292766651644784,4
62,4337510,62,292766651744739,292766654444750,3
62,4337510,62,292766654582886,292766654582886,1
62,4337510,62,292766654644886,292766655144844,0
62,4337510,62,292766655244749,292766656744748,1
62,4337510,62,292766656845623,292766657344748,0
62,4337509,62,292736266384845,292736266984846,3
62,4337509,62,292736267084857,292736269584856,1
62,4337509,62,292736269684857,292736270284848,3
62,4337509,62,292736270384847,292736273384928,1
62,4337509,62,292736273484866,292736274084874,3
62,4337509,62,292736274184878,292736276984881,1
62,4337509,62,292736277084885,292736277684794,3
62,4337509,62,292736277784786,292736281384799,1
62,4337509,62,292736281484912,292736282084803,3
62,4337509,62,292736282184859,292736297884828,1
62,4337509,62,292736297984832,292736298588101,3
62,4337509,62,292736298684831,292736303584844,1
62,4337509,62,292736303684846,292736304184755,3
62,4337509,62,292736304284915,292736307984874,1
62,4337509,62,292736308084853,292736308584857,3
62,4337509,62,292736308684870,292736312084868,1
62,4337509,62,292736312184769,292736312684870,3
62,4337509,62,292736312784936,292736331384938,1
62,4337509,62,292736331484946,292736332084934,3
62,4337509,62,292736332184847,292736334784945,1
62,4337509,62,292736334884946,292736335484872,3
62,4337509,62,292736335587844,292736338084954,1
62,4337509,62,292736338184882,292736338784946,3
62,4337509,62,292736338884957,292736341084971,1
62,4337509,62,292736341185006,292736341784965,3
62,4337509,62,292736341884974,292736343984847,1
62,4337509,62,292736344084842,292736344684844,3
62,4337509,62,292736344784895,292736346784960,1
62,4337509,62,292736346884872,292736347484899,3
62,4337509,62,292736347584944,292736349584896,1
62,4337509,62,292736349684940,292736350284864,3
62,4337509,62,292736350384911,292736352184869,1
62,4337509,62,292736352284867,292736352784869,3
62,4337509,62,292736352884872,292736355484975,1
62,4337509,62,292736355584985,292736356184800,3
62,4337509,62,292736356284793,292736358584835,1
62,4337509,62,292736358684797,292736359284799,3
62,4337509,62,292736359384807,292736361184802,1
62,4337509,62,292736361284804,292736361884803,3
62,4337509,62,292736361984860,292736363784812,1
62,4337509,62,292736363884811,292736364384810,3
62,4337509,62,292736364484813,292736366384823,1
62,4337509,62,292736366484821,292736366984820,3
62,4337509,62,292736367084879,292736369284825,1
62,4337509,62,292736369384826,292736369984837,3
62,4337509,62,292736370084831,292736372584834,1
62,4337509,62,292736372684832,292736373284836,3
62,4337509,62,292736373384838,292736375684846,1
62,4337509,62,292736375784842,292736376284841,3
62,4337510,62,292765174033666,292765223833723,1
62,4337509,62,292736376384841,292736376384841,1
